dteday,hr,datetime,cnt,temp,hum,windspeed,traffic_factor,weather_condition,holiday_flag,weekend_flag,area_name,bike_model,base_price,surge_multiplier,final_price,zone
2025-03-07,10,2025-03-07 10:00:00,909,25.0,46.5,2.4,0.84,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-07,11,2025-03-07 11:00:00,551,29.2,32.3,12.7,0.8,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-07,12,2025-03-07 12:00:00,683,27.1,42.7,9.6,0.74,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-07,13,2025-03-07 13:00:00,654,28.9,37.4,21.2,0.75,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-07,14,2025-03-07 14:00:00,672,28.1,41.0,5.7,0.78,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-07,15,2025-03-07 15:00:00,754,29.3,38.2,13.4,0.77,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-07,16,2025-03-07 16:00:00,815,26.5,37.8,4.1,0.82,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-07,17,2025-03-07 17:00:00,854,28.7,47.3,3.1,0.83,Foggy,1,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-07,18,2025-03-07 18:00:00,652,29.1,43.6,0.6,0.86,Light Rain,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-07,19,2025-03-07 19:00:00,409,30.9,44.5,5.6,0.78,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-07,20,2025-03-07 20:00:00,709,28.7,44.3,7.0,0.75,Foggy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-07,21,2025-03-07 21:00:00,634,30.8,51.4,3.1,0.75,Foggy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-07,22,2025-03-07 22:00:00,453,31.0,39.8,2.3,0.78,Light Rain,1,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-07,23,2025-03-07 23:00:00,286,26.5,37.7,8.8,0.73,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-08,0,2025-03-08 00:00:00,715,25.8,40.0,14.7,0.73,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-08,1,2025-03-08 01:00:00,687,25.6,47.7,0.4,0.75,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-08,2,2025-03-08 02:00:00,678,28.9,46.9,11.1,0.77,Cloudy,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-08,3,2025-03-08 03:00:00,745,27.4,36.8,5.5,0.76,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-08,4,2025-03-08 04:00:00,748,31.4,31.8,4.1,0.73,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-08,5,2025-03-08 05:00:00,816,27.1,40.0,12.4,0.76,Cloudy,0,1,Bangalore,All,65.0,1.17,76.05,City
2025-03-08,6,2025-03-08 06:00:00,1015,29.8,33.9,1.9,0.76,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2025-03-08,7,2025-03-08 07:00:00,1160,30.5,41.2,3.5,0.85,Clear,1,1,Bangalore,All,65.0,1.25,81.25,City
2025-03-08,8,2025-03-08 08:00:00,1182,30.0,40.5,5.1,0.85,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2025-03-08,9,2025-03-08 09:00:00,1168,29.4,47.1,0.9,0.82,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2025-03-08,10,2025-03-08 10:00:00,1004,28.2,40.3,9.5,0.79,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2025-03-08,11,2025-03-08 11:00:00,884,30.4,44.0,1.8,0.74,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2025-03-08,12,2025-03-08 12:00:00,761,26.2,42.5,11.6,0.79,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-08,13,2025-03-08 13:00:00,727,28.9,38.3,5.1,0.77,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-08,14,2025-03-08 14:00:00,539,28.2,36.1,6.4,0.76,Light Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2025-03-08,15,2025-03-08 15:00:00,801,29.2,45.9,2.3,0.74,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2025-03-08,16,2025-03-08 16:00:00,802,30.1,50.8,4.7,0.81,Cloudy,0,1,Bangalore,All,65.0,1.17,76.05,City
2025-03-08,17,2025-03-08 17:00:00,1024,29.6,39.1,5.0,0.81,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2025-03-08,18,2025-03-08 18:00:00,1134,29.2,43.2,0.1,0.85,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2025-03-08,19,2025-03-08 19:00:00,393,25.7,43.1,6.8,0.84,Heavy Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2025-03-08,20,2025-03-08 20:00:00,939,29.4,38.0,19.9,0.8,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2025-03-08,21,2025-03-08 21:00:00,741,29.6,46.2,9.4,0.77,Cloudy,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-08,22,2025-03-08 22:00:00,661,29.0,40.5,2.9,0.71,Cloudy,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-08,23,2025-03-08 23:00:00,689,27.1,51.3,4.4,0.72,Cloudy,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-09,0,2025-03-09 00:00:00,575,27.3,48.8,8.9,0.77,Foggy,0,1,Bangalore,All,65.0,1.0,65.0,City
2025-03-09,1,2025-03-09 01:00:00,665,27.8,42.2,8.8,0.71,Cloudy,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-09,2,2025-03-09 02:00:00,683,29.3,45.9,3.7,0.71,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-09,3,2025-03-09 03:00:00,483,27.3,46.0,12.4,0.72,Light Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2025-03-09,4,2025-03-09 04:00:00,687,27.2,35.9,21.7,0.71,Cloudy,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-09,5,2025-03-09 05:00:00,875,29.1,38.7,7.8,0.75,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2025-03-09,6,2025-03-09 06:00:00,1036,30.3,49.6,1.6,0.76,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2025-03-09,7,2025-03-09 07:00:00,1094,32.7,49.3,24.0,0.82,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2025-03-09,8,2025-03-09 08:00:00,1266,30.1,41.4,2.4,0.87,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2025-03-09,9,2025-03-09 09:00:00,1152,28.5,40.8,7.0,0.85,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2025-03-09,10,2025-03-09 10:00:00,704,30.6,45.5,5.3,0.84,Light Rain,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-09,11,2025-03-09 11:00:00,641,32.1,49.7,10.0,0.75,Light Rain,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-09,12,2025-03-09 12:00:00,513,28.9,44.2,3.9,0.78,Light Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2025-03-09,13,2025-03-09 13:00:00,715,30.9,37.0,9.1,0.76,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-09,14,2025-03-09 14:00:00,525,28.8,48.7,3.2,0.73,Light Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2025-03-09,15,2025-03-09 15:00:00,631,26.1,45.9,3.3,0.74,Foggy,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-09,16,2025-03-09 16:00:00,653,30.8,40.0,9.7,0.8,Light Rain,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-09,17,2025-03-09 17:00:00,1055,27.7,45.2,4.3,0.8,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2025-03-09,18,2025-03-09 18:00:00,998,30.4,43.5,3.5,0.79,Cloudy,0,1,Bangalore,All,65.0,1.17,76.05,City
2025-03-09,19,2025-03-09 19:00:00,1004,27.5,31.1,0.6,0.76,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2025-03-09,20,2025-03-09 20:00:00,924,24.2,50.6,0.3,0.77,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2025-03-09,21,2025-03-09 21:00:00,802,29.1,41.8,9.3,0.79,Cloudy,0,1,Bangalore,All,65.0,1.17,76.05,City
2025-03-09,22,2025-03-09 22:00:00,291,28.7,39.0,3.1,0.73,Heavy Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2025-03-09,23,2025-03-09 23:00:00,721,32.0,39.4,11.4,0.7,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-10,0,2025-03-10 00:00:00,456,30.7,44.1,23.2,0.77,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-10,1,2025-03-10 01:00:00,519,27.6,40.2,4.4,0.73,Foggy,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-10,2,2025-03-10 02:00:00,621,27.7,32.5,8.1,0.7,Clear,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-10,3,2025-03-10 03:00:00,648,31.8,40.3,4.9,0.7,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-10,4,2025-03-10 04:00:00,671,25.8,36.8,10.8,0.76,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-10,5,2025-03-10 05:00:00,689,29.0,47.3,0.7,0.77,Foggy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-10,6,2025-03-10 06:00:00,895,28.4,37.1,2.4,0.78,Cloudy,1,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-10,7,2025-03-10 07:00:00,1001,29.0,43.7,9.0,0.81,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-10,8,2025-03-10 08:00:00,1108,31.9,41.4,3.7,0.82,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2025-03-10,9,2025-03-10 09:00:00,1043,24.9,50.7,12.7,0.86,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2025-03-10,10,2025-03-10 10:00:00,928,26.0,52.0,9.5,0.76,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-10,11,2025-03-10 11:00:00,724,27.1,44.3,0.6,0.8,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-10,12,2025-03-10 12:00:00,666,33.0,35.1,7.6,0.72,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-10,13,2025-03-10 13:00:00,587,32.0,40.5,10.2,0.78,Cloudy,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-10,14,2025-03-10 14:00:00,267,27.6,40.7,3.3,0.71,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-10,15,2025-03-10 15:00:00,750,29.3,42.7,11.3,0.77,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-10,16,2025-03-10 16:00:00,790,28.7,46.8,11.0,0.83,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-10,17,2025-03-10 17:00:00,931,31.0,39.1,1.9,0.78,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-10,18,2025-03-10 18:00:00,944,30.2,43.8,6.0,0.84,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-10,19,2025-03-10 19:00:00,874,27.1,50.8,1.2,0.84,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-10,20,2025-03-10 20:00:00,810,33.0,37.0,2.1,0.81,Cloudy,1,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-10,21,2025-03-10 21:00:00,732,28.3,46.5,0.3,0.78,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-10,22,2025-03-10 22:00:00,694,28.5,37.9,4.2,0.73,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-10,23,2025-03-10 23:00:00,468,27.6,43.9,8.2,0.71,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-11,0,2025-03-11 00:00:00,518,28.6,40.6,15.6,0.74,Foggy,1,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-11,1,2025-03-11 01:00:00,434,30.7,38.5,2.8,0.75,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-11,2,2025-03-11 02:00:00,618,31.7,48.0,11.0,0.69,Clear,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-11,3,2025-03-11 03:00:00,619,28.5,45.1,16.8,0.78,Clear,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-11,4,2025-03-11 04:00:00,500,28.0,37.3,0.2,0.76,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-11,5,2025-03-11 05:00:00,785,33.9,42.8,0.6,0.79,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-11,6,2025-03-11 06:00:00,352,28.8,41.2,5.8,0.75,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-11,7,2025-03-11 07:00:00,982,27.9,35.7,0.2,0.78,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-11,8,2025-03-11 08:00:00,1133,29.2,33.6,7.1,0.88,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2025-03-11,9,2025-03-11 09:00:00,722,28.6,33.1,11.2,0.86,Light Rain,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-11,10,2025-03-11 10:00:00,845,31.1,45.4,2.6,0.78,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-11,11,2025-03-11 11:00:00,835,27.9,49.4,11.4,0.81,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-11,12,2025-03-11 12:00:00,575,26.7,51.6,1.4,0.71,Foggy,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-11,13,2025-03-11 13:00:00,662,31.7,37.6,0.8,0.78,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-11,14,2025-03-11 14:00:00,657,29.4,47.2,0.6,0.75,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-11,15,2025-03-11 15:00:00,730,27.4,43.6,2.2,0.77,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-11,16,2025-03-11 16:00:00,787,29.3,49.0,1.7,0.8,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-11,17,2025-03-11 17:00:00,910,31.9,39.4,8.8,0.77,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-11,18,2025-03-11 18:00:00,731,28.7,39.3,11.3,0.8,Light Rain,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-11,19,2025-03-11 19:00:00,936,29.3,31.2,10.6,0.81,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-11,20,2025-03-11 20:00:00,855,29.7,42.4,13.1,0.81,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-11,21,2025-03-11 21:00:00,711,26.8,47.0,8.9,0.74,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-11,22,2025-03-11 22:00:00,645,28.9,36.7,0.6,0.78,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-11,23,2025-03-11 23:00:00,504,29.5,37.8,10.3,0.76,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-12,0,2025-03-12 00:00:00,583,28.5,46.1,17.0,0.69,Clear,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-12,1,2025-03-12 01:00:00,574,27.1,40.2,10.3,0.72,Cloudy,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-12,2,2025-03-12 02:00:00,603,28.9,36.5,18.1,0.76,Clear,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-12,3,2025-03-12 03:00:00,606,25.0,55.4,7.6,0.77,Clear,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-12,4,2025-03-12 04:00:00,660,29.7,34.3,1.1,0.77,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-12,5,2025-03-12 05:00:00,772,31.6,39.5,8.3,0.8,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-12,6,2025-03-12 06:00:00,936,29.1,33.6,4.1,0.84,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-12,7,2025-03-12 07:00:00,713,29.1,46.4,7.7,0.86,Light Rain,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-12,8,2025-03-12 08:00:00,1115,27.3,43.9,2.2,0.84,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2025-03-12,9,2025-03-12 09:00:00,1019,26.5,33.9,3.6,0.87,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-12,10,2025-03-12 10:00:00,899,29.3,46.7,0.7,0.85,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-12,11,2025-03-12 11:00:00,576,29.8,41.0,10.3,0.75,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-12,12,2025-03-12 12:00:00,479,29.1,37.0,13.9,0.73,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-12,13,2025-03-12 13:00:00,687,23.1,40.4,4.8,0.73,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-12,14,2025-03-12 14:00:00,613,26.9,42.0,1.3,0.79,Cloudy,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-12,15,2025-03-12 15:00:00,295,29.8,31.1,2.6,0.79,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-12,16,2025-03-12 16:00:00,697,25.7,44.1,9.0,0.82,Foggy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-12,17,2025-03-12 17:00:00,679,24.9,46.8,7.2,0.78,Light Rain,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-12,18,2025-03-12 18:00:00,969,33.8,47.3,1.7,0.8,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-12,19,2025-03-12 19:00:00,942,27.4,44.2,7.1,0.82,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-12,20,2025-03-12 20:00:00,827,26.9,39.6,10.8,0.81,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-12,21,2025-03-12 21:00:00,737,25.8,42.4,5.2,0.8,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-12,22,2025-03-12 22:00:00,478,28.5,40.7,5.7,0.79,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-12,23,2025-03-12 23:00:00,557,29.3,40.7,2.9,0.77,Foggy,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-13,0,2025-03-13 00:00:00,437,28.8,55.9,15.1,0.72,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-13,1,2025-03-13 01:00:00,376,30.2,50.0,6.6,0.7,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-13,2,2025-03-13 02:00:00,229,29.4,44.9,1.6,0.71,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-13,3,2025-03-13 03:00:00,411,27.4,43.1,4.7,0.71,Light Rain,1,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-13,4,2025-03-13 04:00:00,592,26.5,45.4,1.5,0.71,Foggy,1,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-13,5,2025-03-13 05:00:00,736,27.6,37.4,9.6,0.79,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-13,6,2025-03-13 06:00:00,816,28.4,48.4,13.7,0.77,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-13,7,2025-03-13 07:00:00,1071,28.1,51.7,5.8,0.81,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2025-03-13,8,2025-03-13 08:00:00,1081,28.2,43.0,1.9,0.87,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2025-03-13,9,2025-03-13 09:00:00,1047,28.8,34.1,3.9,0.78,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2025-03-13,10,2025-03-13 10:00:00,626,26.3,43.4,6.5,0.83,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-13,11,2025-03-13 11:00:00,823,30.9,37.7,3.8,0.76,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-13,12,2025-03-13 12:00:00,677,31.3,44.5,8.1,0.79,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-13,13,2025-03-13 13:00:00,543,28.8,56.0,3.1,0.72,Foggy,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-13,14,2025-03-13 14:00:00,666,29.1,37.5,1.9,0.77,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-13,15,2025-03-13 15:00:00,516,29.4,36.4,11.2,0.72,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-13,16,2025-03-13 16:00:00,841,29.2,39.9,2.1,0.81,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-13,17,2025-03-13 17:00:00,667,28.1,42.3,1.5,0.84,Light Rain,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-13,18,2025-03-13 18:00:00,940,27.3,42.1,1.6,0.78,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-13,19,2025-03-13 19:00:00,918,30.1,41.0,16.4,0.8,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-13,20,2025-03-13 20:00:00,841,28.7,46.2,5.3,0.78,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-13,21,2025-03-13 21:00:00,618,31.7,44.7,7.1,0.76,Foggy,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-13,22,2025-03-13 22:00:00,696,29.6,44.2,13.2,0.75,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-13,23,2025-03-13 23:00:00,622,30.9,43.7,3.1,0.76,Cloudy,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-14,0,2025-03-14 00:00:00,598,27.9,51.2,15.6,0.74,Cloudy,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-14,1,2025-03-14 01:00:00,588,32.0,37.3,16.0,0.73,Clear,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-14,2,2025-03-14 02:00:00,257,29.2,40.7,4.4,0.73,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-14,3,2025-03-14 03:00:00,657,30.2,50.5,5.2,0.72,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-14,4,2025-03-14 04:00:00,670,29.7,42.1,3.9,0.75,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-14,5,2025-03-14 05:00:00,818,29.0,38.3,3.2,0.8,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-14,6,2025-03-14 06:00:00,909,25.8,45.1,13.2,0.82,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-14,7,2025-03-14 07:00:00,1104,28.4,43.7,8.7,0.78,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2025-03-14,8,2025-03-14 08:00:00,1147,31.3,46.2,4.6,0.85,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2025-03-14,9,2025-03-14 09:00:00,991,31.9,39.8,4.4,0.83,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-14,10,2025-03-14 10:00:00,881,29.3,45.3,1.0,0.76,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-14,11,2025-03-14 11:00:00,779,29.3,42.2,3.1,0.73,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-14,12,2025-03-14 12:00:00,681,27.9,42.2,24.4,0.75,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-14,13,2025-03-14 13:00:00,478,27.4,50.3,1.2,0.75,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-14,14,2025-03-14 14:00:00,625,28.6,44.5,10.2,0.74,Cloudy,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-14,15,2025-03-14 15:00:00,668,29.2,33.0,5.7,0.75,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-14,16,2025-03-14 16:00:00,617,28.5,39.5,10.2,0.75,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-14,17,2025-03-14 17:00:00,897,28.7,37.9,3.3,0.84,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-14,18,2025-03-14 18:00:00,389,31.5,53.7,4.1,0.77,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-14,19,2025-03-14 19:00:00,894,26.2,51.5,0.6,0.76,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2025-03-14,20,2025-03-14 20:00:00,711,30.0,48.1,0.7,0.77,Foggy,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-14,21,2025-03-14 21:00:00,724,31.9,47.3,12.9,0.76,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2025-03-14,22,2025-03-14 22:00:00,288,30.3,36.1,6.7,0.75,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-14,23,2025-03-14 23:00:00,238,30.1,41.6,11.7,0.79,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2025-03-15,0,2025-03-15 00:00:00,665,25.1,38.7,8.2,0.74,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-15,1,2025-03-15 01:00:00,458,28.2,33.8,3.0,0.7,Light Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2025-03-15,2,2025-03-15 02:00:00,652,29.0,53.9,0.8,0.78,Cloudy,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-15,3,2025-03-15 03:00:00,669,29.4,43.0,1.2,0.71,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-15,4,2025-03-15 04:00:00,746,26.1,45.2,1.8,0.79,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2025-03-15,5,2025-03-15 05:00:00,829,31.2,47.7,6.2,0.76,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2025-03-15,6,2025-03-15 06:00:00,1051,29.7,36.8,12.5,0.78,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2025-03-15,7,2025-03-15 07:00:00,1160,27.6,47.0,4.4,0.84,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2025-03-15,8,2025-03-15 08:00:00,1204,26.2,52.6,2.6,0.82,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2025-03-15,9,2025-03-15 09:00:00,1163,28.0,46.5,3.0,0.81,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2025-03-15,10,2025-03-15 10:00:00,988,29.5,38.2,2.1,0.78,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2025-03-15,11,2025-03-15 11:00:00,592,29.3,39.7,2.4,0.8,Light Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2025-03-15,12,2025-03-15 12:00:00,754,30.5,35.7,2.8,0.77,Cloudy,0,1,Bangalore,All,65.0,1.08,70.2,City
